0	2	1	284.95087	0.0	100.0	-1	-1	E_RT_BACKBONE	U
1	2	0	437.50656	0.0	100.0	-1	-1	E_RT_BACKBONE	U
2	3	0	259.34146	0.0	100.0	-1	-1	E_RT_BACKBONE	U
3	3	2	554.65485	0.0	100.0	-1	-1	E_RT_BACKBONE	U
4	4	1	141.24094	0.0	100.0	-1	-1	E_RT_BACKBONE	U
5	4	0	211.83484	0.0	100.0	-1	-1	E_RT_BACKBONE	U
6	5	2	443.71725	0.0	100.0	-1	-1	E_RT_BACKBONE	U
7	5	0	636.59485	0.0	100.0	-1	-1	E_RT_BACKBONE	U
8	6	4	152.05263	0.0	100.0	-1	-1	E_RT_BACKBONE	U
9	6	0	228.21481	0.0	100.0	-1	-1	E_RT_BACKBONE	U
10	7	5	123.71338	0.0	100.0	-1	-1	E_RT_BACKBONE	U
11	7	3	592.152	0.0	100.0	-1	-1	E_RT_BACKBONE	U
12	8	0	303.16498	0.0	100.0	-1	-1	E_RT_BACKBONE	U
13	8	4	511.19955	0.0	100.0	-1	-1	E_RT_BACKBONE	U
14	9	3	284.04224	0.0	100.0	-1	-1	E_RT_BACKBONE	U
15	9	6	692.2716	0.0	100.0	-1	-1	E_RT_BACKBONE	U
16	10	1	473.00424	0.0	100.0	-1	-1	E_RT_BACKBONE	U
17	10	5	386.74667	0.0	100.0	-1	-1	E_RT_BACKBONE	U
18	11	5	440.83557	0.0	100.0	-1	-1	E_RT_BACKBONE	U
19	11	1	222.42752	0.0	100.0	-1	-1	E_RT_BACKBONE	U
20	12	10	251.28668	0.0	100.0	-1	-1	E_RT_BACKBONE	U
21	12	8	51.41984	0.0	100.0	-1	-1	E_RT_BACKBONE	U
22	13	1	270.0259	0.0	100.0	-1	-1	E_RT_BACKBONE	U
23	13	2	229.53214	0.0	100.0	-1	-1	E_RT_BACKBONE	U
24	14	7	259.1158	0.0	100.0	-1	-1	E_RT_BACKBONE	U
25	14	5	371.01212	0.0	100.0	-1	-1	E_RT_BACKBONE	U
26	15	14	151.99013	0.0	100.0	-1	-1	E_RT_BACKBONE	U
27	15	0	684.4706	0.0	100.0	-1	-1	E_RT_BACKBONE	U
28	17	2	204.72665	0.0	100.0	-1	-1	E_RT_BACKBONE	U
29	17	1	393.02927	0.0	100.0	-1	-1	E_RT_BACKBONE	U
30	16	12	275.96558	0.0	100.0	-1	-1	E_RT_BACKBONE	U
31	16	10	507.89368	0.0	100.0	-1	-1	E_RT_BACKBONE	U
32	19	2	535.735	0.0	100.0	-1	-1	E_RT_BACKBONE	U
33	19	12	224.4393	0.0	100.0	-1	-1	E_RT_BACKBONE	U
34	18	13	255.60126	0.0	100.0	-1	-1	E_RT_BACKBONE	U
35	18	17	337.7129	0.0	100.0	-1	-1	E_RT_BACKBONE	U
36	21	16	403.0608	0.0	100.0	-1	-1	E_RT_BACKBONE	U
37	21	4	269.01672	0.0	100.0	-1	-1	E_RT_BACKBONE	U
38	20	18	650.6766	0.0	100.0	-1	-1	E_RT_BACKBONE	U
39	20	13	409.5656	0.0	100.0	-1	-1	E_RT_BACKBONE	U
40	23	18	301.53772	0.0	100.0	-1	-1	E_RT_BACKBONE	U
41	23	21	133.00375	0.0	100.0	-1	-1	E_RT_BACKBONE	U
42	22	20	131.94696	0.0	100.0	-1	-1	E_RT_BACKBONE	U
43	22	10	325.41205	0.0	100.0	-1	-1	E_RT_BACKBONE	U
44	24	11	39.812057	0.0	100.0	-1	-1	E_RT_BACKBONE	U
45	24	6	200.01	0.0	100.0	-1	-1	E_RT_BACKBONE	U
46	0	7	721.35565	0.0	100.0	-1	-1	E_RT_BACKBONE	U
47	0	9	535.49414	0.0	100.0	-1	-1	E_RT_BACKBONE	U
48	1	9	635.56665	0.0	100.0	-1	-1	E_RT_BACKBONE	U
49	1	24	258.6832	0.0	100.0	-1	-1	E_RT_BACKBONE	U
