0	2	0	322.14905	0.0	100.0	-1	-1	E_RT_BACKBONE	U
1	2	1	305.0262	0.0	100.0	-1	-1	E_RT_BACKBONE	U
2	3	2	300.98672	0.0	100.0	-1	-1	E_RT_BACKBONE	U
3	3	1	337.25064	0.0	100.0	-1	-1	E_RT_BACKBONE	U
4	4	0	555.3422	0.0	100.0	-1	-1	E_RT_BACKBONE	U
5	4	2	508.08365	0.0	100.0	-1	-1	E_RT_BACKBONE	U
6	5	1	262.54523	0.0	100.0	-1	-1	E_RT_BACKBONE	U
7	5	3	75.60423	0.0	100.0	-1	-1	E_RT_BACKBONE	U
8	6	3	566.933	0.0	100.0	-1	-1	E_RT_BACKBONE	U
9	6	2	288.12497	0.0	100.0	-1	-1	E_RT_BACKBONE	U
10	7	5	238.76767	0.0	100.0	-1	-1	E_RT_BACKBONE	U
11	7	6	326.19778	0.0	100.0	-1	-1	E_RT_BACKBONE	U
12	8	5	386.68463	0.0	100.0	-1	-1	E_RT_BACKBONE	U
13	8	1	409.01956	0.0	100.0	-1	-1	E_RT_BACKBONE	U
14	9	2	284.11264	0.0	100.0	-1	-1	E_RT_BACKBONE	U
15	9	3	45.0	0.0	100.0	-1	-1	E_RT_BACKBONE	U
16	10	0	524.9762	0.0	100.0	-1	-1	E_RT_BACKBONE	U
17	10	5	724.67163	0.0	100.0	-1	-1	E_RT_BACKBONE	U
18	11	1	246.07317	0.0	100.0	-1	-1	E_RT_BACKBONE	U
19	11	6	783.3116	0.0	100.0	-1	-1	E_RT_BACKBONE	U
20	12	10	508.15057	0.0	100.0	-1	-1	E_RT_BACKBONE	U
21	12	0	256.00195	0.0	100.0	-1	-1	E_RT_BACKBONE	U
22	13	1	487.82068	0.0	100.0	-1	-1	E_RT_BACKBONE	U
23	13	4	401.68768	0.0	100.0	-1	-1	E_RT_BACKBONE	U
24	14	2	174.6339	0.0	100.0	-1	-1	E_RT_BACKBONE	U
25	14	13	601.2628	0.0	100.0	-1	-1	E_RT_BACKBONE	U
26	15	6	149.93332	0.0	100.0	-1	-1	E_RT_BACKBONE	U
27	15	2	159.62456	0.0	100.0	-1	-1	E_RT_BACKBONE	U
28	17	3	168.8668	0.0	100.0	-1	-1	E_RT_BACKBONE	U
29	17	1	239.1025	0.0	100.0	-1	-1	E_RT_BACKBONE	U
30	16	1	692.05853	0.0	100.0	-1	-1	E_RT_BACKBONE	U
31	16	7	570.82837	0.0	100.0	-1	-1	E_RT_BACKBONE	U
32	19	0	249.6177	0.0	100.0	-1	-1	E_RT_BACKBONE	U
33	19	6	401.4536	0.0	100.0	-1	-1	E_RT_BACKBONE	U
34	18	1	129.79985	0.0	100.0	-1	-1	E_RT_BACKBONE	U
35	18	11	374.21918	0.0	100.0	-1	-1	E_RT_BACKBONE	U
36	21	14	37.363083	0.0	100.0	-1	-1	E_RT_BACKBONE	U
37	21	9	418.62753	0.0	100.0	-1	-1	E_RT_BACKBONE	U
38	20	9	267.2901	0.0	100.0	-1	-1	E_RT_BACKBONE	U
39	20	15	183.57559	0.0	100.0	-1	-1	E_RT_BACKBONE	U
40	23	2	229.53867	0.0	100.0	-1	-1	E_RT_BACKBONE	U
41	23	7	160.85086	0.0	100.0	-1	-1	E_RT_BACKBONE	U
42	22	20	465.28485	0.0	100.0	-1	-1	E_RT_BACKBONE	U
43	22	11	60.1415	0.0	100.0	-1	-1	E_RT_BACKBONE	U
44	24	22	323.8302	0.0	100.0	-1	-1	E_RT_BACKBONE	U
45	24	18	377.8161	0.0	100.0	-1	-1	E_RT_BACKBONE	U
46	0	23	476.60886	0.0	100.0	-1	-1	E_RT_BACKBONE	U
47	0	16	218.2888	0.0	100.0	-1	-1	E_RT_BACKBONE	U
48	1	10	465.8079	0.0	100.0	-1	-1	E_RT_BACKBONE	U
49	1	7	347.2463	0.0	100.0	-1	-1	E_RT_BACKBONE	U
