0	2	1	720.9022	0.0	100.0	-1	-1	E_RT_BACKBONE	U
1	2	0	541.7841	0.0	100.0	-1	-1	E_RT_BACKBONE	U
2	3	0	316.05695	0.0	100.0	-1	-1	E_RT_BACKBONE	U
3	3	1	807.15924	0.0	100.0	-1	-1	E_RT_BACKBONE	U
4	4	2	87.28116	0.0	100.0	-1	-1	E_RT_BACKBONE	U
5	4	0	503.1501	0.0	100.0	-1	-1	E_RT_BACKBONE	U
6	5	4	311.3872	0.0	100.0	-1	-1	E_RT_BACKBONE	U
7	5	0	350.29416	0.0	100.0	-1	-1	E_RT_BACKBONE	U
8	6	3	293.49277	0.0	100.0	-1	-1	E_RT_BACKBONE	U
9	6	0	99.00505	0.0	100.0	-1	-1	E_RT_BACKBONE	U
10	7	6	23.345236	0.0	100.0	-1	-1	E_RT_BACKBONE	U
11	7	2	434.83905	0.0	100.0	-1	-1	E_RT_BACKBONE	U
12	8	6	483.45526	0.0	100.0	-1	-1	E_RT_BACKBONE	U
13	8	5	609.22327	0.0	100.0	-1	-1	E_RT_BACKBONE	U
14	9	4	268.29276	0.0	100.0	-1	-1	E_RT_BACKBONE	U
15	9	5	507.9616	0.0	100.0	-1	-1	E_RT_BACKBONE	U
16	10	1	241.74573	0.0	100.0	-1	-1	E_RT_BACKBONE	U
17	10	7	499.55582	0.0	100.0	-1	-1	E_RT_BACKBONE	U
18	11	1	656.0922	0.0	100.0	-1	-1	E_RT_BACKBONE	U
19	11	7	369.86755	0.0	100.0	-1	-1	E_RT_BACKBONE	U
20	0	7	116.10771	0.0	100.0	-1	-1	E_RT_BACKBONE	U
21	0	8	401.0798	0.0	100.0	-1	-1	E_RT_BACKBONE	U
22	1	9	844.0764	0.0	100.0	-1	-1	E_RT_BACKBONE	U
23	1	4	635.5737	0.0	100.0	-1	-1	E_RT_BACKBONE	U
