0	2	1	412.393	0.0	100.0	-1	-1	E_RT_BACKBONE	U
1	2	0	283.85382	0.0	100.0	-1	-1	E_RT_BACKBONE	U
2	3	1	172.53986	0.0	100.0	-1	-1	E_RT_BACKBONE	U
3	3	0	285.00702	0.0	100.0	-1	-1	E_RT_BACKBONE	U
4	4	2	306.3413	0.0	100.0	-1	-1	E_RT_BACKBONE	U
5	4	0	568.74774	0.0	100.0	-1	-1	E_RT_BACKBONE	U
6	5	3	62.1289	0.0	100.0	-1	-1	E_RT_BACKBONE	U
7	5	4	394.8329	0.0	100.0	-1	-1	E_RT_BACKBONE	U
8	6	4	190.43372	0.0	100.0	-1	-1	E_RT_BACKBONE	U
9	6	2	492.39212	0.0	100.0	-1	-1	E_RT_BACKBONE	U
10	7	0	256.164	0.0	100.0	-1	-1	E_RT_BACKBONE	U
11	7	5	466.40005	0.0	100.0	-1	-1	E_RT_BACKBONE	U
12	0	5	224.28777	0.0	100.0	-1	-1	E_RT_BACKBONE	U
13	0	6	739.0893	0.0	100.0	-1	-1	E_RT_BACKBONE	U
14	1	7	670.07837	0.0	100.0	-1	-1	E_RT_BACKBONE	U
15	1	5	223.27113	0.0	100.0	-1	-1	E_RT_BACKBONE	U
