0	2	0	134.83324	0.0	100.0	-1	-1	E_RT_BACKBONE	U
1	2	1	394.38052	0.0	100.0	-1	-1	E_RT_BACKBONE	U
2	3	0	927.11273	0.0	100.0	-1	-1	E_RT_BACKBONE	U
3	3	1	781.7122	0.0	100.0	-1	-1	E_RT_BACKBONE	U
4	4	3	18.027756	0.0	100.0	-1	-1	E_RT_BACKBONE	U
5	4	1	764.9085	0.0	100.0	-1	-1	E_RT_BACKBONE	U
6	5	1	193.1968	0.0	100.0	-1	-1	E_RT_BACKBONE	U
7	5	4	767.80206	0.0	100.0	-1	-1	E_RT_BACKBONE	U
8	6	4	344.4198	0.0	100.0	-1	-1	E_RT_BACKBONE	U
9	6	1	1014.2712	0.0	100.0	-1	-1	E_RT_BACKBONE	U
10	7	5	1006.35034	0.0	100.0	-1	-1	E_RT_BACKBONE	U
11	7	1	839.1734	0.0	100.0	-1	-1	E_RT_BACKBONE	U
12	0	5	472.6066	0.0	100.0	-1	-1	E_RT_BACKBONE	U
13	0	4	909.143	0.0	100.0	-1	-1	E_RT_BACKBONE	U
