0	2	1	310.00644	0.0	100.0	-1	-1	E_RT_BACKBONE	U
1	2	0	511.0313	0.0	100.0	-1	-1	E_RT_BACKBONE	U
2	3	2	602.0797	0.0	100.0	-1	-1	E_RT_BACKBONE	U
3	3	1	292.30804	0.0	100.0	-1	-1	E_RT_BACKBONE	U
4	4	1	663.34	0.0	100.0	-1	-1	E_RT_BACKBONE	U
5	4	3	712.77484	0.0	100.0	-1	-1	E_RT_BACKBONE	U
6	5	0	82.46211	0.0	100.0	-1	-1	E_RT_BACKBONE	U
7	5	1	738.9107	0.0	100.0	-1	-1	E_RT_BACKBONE	U
8	6	1	329.1337	0.0	100.0	-1	-1	E_RT_BACKBONE	U
9	6	2	450.24994	0.0	100.0	-1	-1	E_RT_BACKBONE	U
10	7	6	93.50936	0.0	100.0	-1	-1	E_RT_BACKBONE	U
11	7	1	258.09494	0.0	100.0	-1	-1	E_RT_BACKBONE	U
12	8	0	71.867935	0.0	100.0	-1	-1	E_RT_BACKBONE	U
13	8	5	142.14429	0.0	100.0	-1	-1	E_RT_BACKBONE	U
14	9	4	191.47063	0.0	100.0	-1	-1	E_RT_BACKBONE	U
15	9	3	726.9202	0.0	100.0	-1	-1	E_RT_BACKBONE	U
16	10	1	61.39218	0.0	100.0	-1	-1	E_RT_BACKBONE	U
17	10	3	230.98268	0.0	100.0	-1	-1	E_RT_BACKBONE	U
18	11	10	292.89758	0.0	100.0	-1	-1	E_RT_BACKBONE	U
19	11	3	286.02448	0.0	100.0	-1	-1	E_RT_BACKBONE	U
20	0	4	573.32104	0.0	100.0	-1	-1	E_RT_BACKBONE	U
21	0	9	764.5888	0.0	100.0	-1	-1	E_RT_BACKBONE	U
22	1	11	321.03894	0.0	100.0	-1	-1	E_RT_BACKBONE	U
23	1	9	752.814	0.0	100.0	-1	-1	E_RT_BACKBONE	U
