0	2	1	150.52574	0.0	100.0	-1	-1	E_RT_BACKBONE	U
1	2	0	918.36865	0.0	100.0	-1	-1	E_RT_BACKBONE	U
2	3	2	82.0	0.0	100.0	-1	-1	E_RT_BACKBONE	U
3	3	1	224.87775	0.0	100.0	-1	-1	E_RT_BACKBONE	U
4	4	0	684.44794	0.0	100.0	-1	-1	E_RT_BACKBONE	U
5	4	2	399.68237	0.0	100.0	-1	-1	E_RT_BACKBONE	U
6	5	2	267.2265	0.0	100.0	-1	-1	E_RT_BACKBONE	U
7	5	3	345.7311	0.0	100.0	-1	-1	E_RT_BACKBONE	U
8	6	0	432.3806	0.0	100.0	-1	-1	E_RT_BACKBONE	U
9	6	2	699.2124	0.0	100.0	-1	-1	E_RT_BACKBONE	U
10	7	0	353.4643	0.0	100.0	-1	-1	E_RT_BACKBONE	U
11	7	4	740.9467	0.0	100.0	-1	-1	E_RT_BACKBONE	U
12	8	4	170.423	0.0	100.0	-1	-1	E_RT_BACKBONE	U
13	8	5	400.05	0.0	100.0	-1	-1	E_RT_BACKBONE	U
14	9	7	309.7386	0.0	100.0	-1	-1	E_RT_BACKBONE	U
15	9	1	473.51028	0.0	100.0	-1	-1	E_RT_BACKBONE	U
16	0	8	651.0	0.0	100.0	-1	-1	E_RT_BACKBONE	U
17	0	3	956.27454	0.0	100.0	-1	-1	E_RT_BACKBONE	U
18	1	5	205.9126	0.0	100.0	-1	-1	E_RT_BACKBONE	U
19	1	4	252.3886	0.0	100.0	-1	-1	E_RT_BACKBONE	U
